ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.m0,best_algorithm
0.5446651924640848,0.6718015139645903,0.0041971611365773,0.0290167914349538,6.911484710346461,0.5594762726200865,0.9528746495188882,1.8898730776226385,0.9804047565213104,-0.473930270311874,-0.0096633216796171,2.2,0.0764799999999999,0.0649599999999999,1.1778202104783024,0.1629199999999999,0.12036,1.3538807235842876,0.2271199999999999,0.15408,1.474108439013197,0.5003118258486816,0.8478042506392913,0.5135658342614969,0.1770288125452379,-0.3180906951154796,1.0099972388114735,1.037609618111487,1.059508033192088,1.0694192781649323,1.036635717859807,1.0590022293420425,1.0742800966110644,1.079337256573682,0.0878496824114023,0.3304767884984336,0.5228992456694709,0.609990291725795,0.3235519770735603,0.521089858623548,0.6560169484260164,0.7006795780268913,0.8126566554923184,-1.008008008008008,0.4948779511804721,DiagonalCMA
0.4595755609246126,0.7640795421192983,0.000657291844486,0.0206080656225565,31.475309339600585,0.6554095428634096,0.7294328352271512,1.953057911187275,0.95699839259658,-0.8241004193584434,0.7134873564949987,3.2,0.05884,0.05996,0.9813605600618198,0.1348799999999999,0.1148799999999999,1.17462714913331,0.26032,0.1437999999999999,1.8120230971829887,0.5364639584149987,0.8541893949857279,0.5129711451210184,0.1731305486894353,-0.3214525910919007,0.7869825317510227,0.892595066578618,0.9704545954282636,1.0465159033192006,0.761556302515356,0.8662205280736657,0.9489275420033524,1.052199120292076,-1.8717962247938176,-0.9437724466633152,-0.2596157566268153,0.4087374680057657,-2.105851724412485,-1.1814938294072923,-0.4510534284494959,0.4610063167073701,0.8001008325111819,-1.032032032032032,0.4943177270908362,modcma
0.4115405109302612,0.8054423319566844,0.0021613635972591,0.0265554478089148,12.271822131645894,0.5856107549212801,0.6386603647130402,2.9100489900863886,0.8389099890187918,-0.7452215708893392,0.085570889968303,4.0,0.07136,0.0669599999999999,1.067538431312523,0.13956,0.098,1.4244595274198637,0.2469999999999999,0.1323999999999999,1.866075008038787,0.4963385139397426,0.844903604068068,0.4778231479090966,0.1817896852161951,-0.296610980857856,1.0093760951115986,1.0088244970270115,1.0126537489785323,1.0139263962205771,1.0310792651021248,1.0180460764833208,1.0185943318514348,1.01807966055397,0.0823865945114302,0.077543327361019,0.1111905960701125,0.122371633103549,0.2744943520978217,0.159388472532289,0.1642199611685963,0.1596719093297874,0.7785623121456098,-0.7157157157157155,0.5368547418967587,modde
0.832466697794953,0.5794164986916563,0.0020045237856397,0.0703768004625306,35.11453714537534,0.8536437960649922,0.9175980363788656,7.758699116897174,0.9778346181103168,-0.3617962940614642,-0.9549289688391304,1.0,0.05836,0.0327199999999999,1.7863421169931286,0.0568799999999999,0.0425999999999999,1.3361720418507117,0.0447999999999999,0.0406799999999999,1.1019514660148306,0.5422805951076752,0.8574383367059996,0.5239788811030083,0.1710341516227574,-0.2517403794438845,0.9007521174978368,0.9131345015613396,0.91212502567654,0.9141421024410784,0.8930466777136529,0.91737023328422,0.9150075215301404,0.9148828904849172,-0.8720938296346411,-0.7632929616402672,-0.7721608107794529,-0.7544371987432402,-0.9445697758114464,-0.7297535120701909,-0.7506271337726776,-0.7517260653177612,0.8129348273878403,-0.9719719719719716,0.4823529411764705,DiagonalCMA
0.652413013540537,0.6756977817964345,0.001945926732825,0.0471108436955525,24.2699333362475,0.6523862662228564,0.7998044012248053,19.38246484284878,0.8093181409927908,-0.6919111918187003,-0.088377115323877,1.4,0.0725599999999999,0.06708,1.0825110512655989,0.0957999999999999,0.0955999999999999,1.0019608955177113,0.1800799999999999,0.1753199999999999,1.0270993736568623,0.4750432648242744,0.8247161683587467,0.4050326323446115,0.2036114532772145,-0.3772335503971183,0.91967066280082,0.92451869845582,0.9243821022486236,0.9411529853064098,0.922074953150648,0.9277398057642028,0.9266743934843138,0.940129492689063,-0.7058573737424968,-0.6632560269532377,-0.6644586115339965,-0.517092208068275,-0.6882093292724324,-0.6381835446188522,-0.6475876251390555,-0.5287549557132454,0.8659360527927099,-0.6476476476476474,0.634453781512605,modcma
0.8718340054357316,0.7237618547735123,0.0090296373317785,0.0371264443198802,4.111618665717388,0.8956915392170762,0.9565794611946656,4.175772975269011,0.9892905092946416,-0.7263025229828661,-0.0070217144658832,1.2,0.0412799999999999,0.0356399999999999,1.1575813897272516,0.06232,0.06068,1.0273590407279412,0.1002,0.07844,1.2781327454420093,0.6725646520309965,0.8698737770671287,0.5753917782520054,0.1619003249310163,-0.2489267898452417,0.6664296513590743,0.7620154181978395,0.8300589141318945,0.9162645277819464,0.6414718131588784,0.747928174175728,0.8199774705744666,0.9122053057706514,-2.9311002172679106,-2.091181885313767,-1.4932822055626465,-0.735787373085827,-3.1663998529133743,-2.22621039354077,-1.589895236559609,-0.7753732598278752,0.7701926456725305,-1.0320320320320318,0.4795918367346938,modde
0.6603158286554717,0.7565784598214537,0.0026638409460181,0.0305003728901615,11.455436822403032,0.8115591650999363,0.8081600090394699,2.76096559461886,0.9698091140950532,-1.2003735634299262,1.51398061991067,1.6,0.0421199999999999,0.0352399999999999,1.1970513363750357,0.06788,0.06476,1.04765914369791,0.1710399999999999,0.11768,1.4535891803643737,0.5860885112583136,0.8596515580912681,0.529823186309516,0.1696421696635773,-0.2699121580289242,0.7614292086567145,0.8064718324558667,0.8503987369631771,0.9326851029750725,0.7451572886572289,0.7947099947811491,0.8433229261556237,0.9251804596132888,-2.0963312118514343,-1.7005389247188574,-1.3145548179568778,-0.5914998372696296,-2.250678868840626,-1.8130558322915284,-1.383715289387908,-0.6607798713261136,0.7953536203274738,-0.9679679679679676,0.4884353741496599,modcma
0.9051473207434556,0.6371396526244829,0.0060146951056216,0.0403786514304721,6.713337545143958,0.9303498779426717,0.9605712714249448,6.089507155508247,0.9942286360779582,-0.4873364946545578,-0.2346778192389477,1.2,0.0361999999999999,0.0195599999999999,1.855003302253302,0.0434399999999999,0.0403999999999999,1.077311031475442,0.0819599999999999,0.06372,1.288416054989379,0.6765985334076354,0.8725313636049657,0.5742026878389297,0.1597048377244879,-0.232957847318127,0.7231554902243251,0.7788780411982533,0.8236318864080966,0.8985763208824424,0.7024014185475216,0.766808890445486,0.8151563982628358,0.8924237352588577,-2.4326452907961604,-1.9430107962108685,-1.549756193026639,-0.8912152131226316,-2.628289744579284,-2.059457633462332,-1.632474692629652,-0.9500766804113088,0.7947463152059205,-1.0960960960960962,0.4739495798319327,modde
0.8767411431786918,0.6796908395795935,0.0012337338756332,0.0406407981208239,32.96198121105005,0.9124172274766256,0.943207408647094,3.0371128373941216,0.9862461714215784,-0.6431337781577107,0.0371544833878375,1.0,0.03828,0.0328399999999999,1.1696609752638505,0.0695199999999999,0.06608,1.051897125387575,0.0917199999999999,0.07164,1.2818430002515897,0.6478457308497719,0.8711170730303243,0.5505124998401943,0.1614486812111984,-0.2404962900091805,0.7791423359289316,0.8197405817730496,0.8506235758751801,0.9193229957708068,0.773642442287084,0.8147362100117327,0.8449685835480425,0.9161053668147752,-1.9406864135640725,-1.5839489760837686,-1.3125772635321409,-0.7089128409023712,-1.999112291222312,-1.6361878805206629,-1.3691843739646183,-0.7409294419630694,0.7882640302311799,-1.056056056056056,0.4721488595438175,modcma
0.8754680823759683,0.7006340402999551,0.0046764129414629,0.031976715688676,6.840636398723324,0.8850451472993157,0.9297125413418844,1.7992252277587373,0.9433732930758694,-0.6678775070956426,0.3350666308395642,2.0,0.0508799999999999,0.0452799999999999,1.1241359574019505,0.0788799999999999,0.0790399999999999,0.99772502093794,0.09876,0.0898799999999999,1.0989844943381597,0.6127543406606382,0.8537785473595705,0.5073975794182355,0.1784323587901592,-0.2776329302217969,0.7147564666860612,0.7947541594395454,0.8496856079700115,0.918070815118287,0.698312458660847,0.7809041865942525,0.8406585674416311,0.9136111300583069,-2.506450144531465,-1.803504493247106,-1.3208187459776195,-0.7199153224946766,-2.6643985427800008,-1.9349773047988177,-1.4072484087708896,-0.762957515246854,0.8375308483418931,-0.8998998998998996,0.567547018807523,modcma
0.5761058017013626,0.7444934110756787,0.0007075804967747,0.0282256423910114,40.07881441921238,0.6781992050297297,0.8621500506264995,1.5477666944414064,0.9765313254585531,-0.8842897611540461,0.7854983412371046,2.6,0.0679599999999999,0.0516,1.317458067358213,0.1483599999999999,0.1063999999999999,1.3944039236068186,0.21536,0.1311199999999999,1.6426994449320698,0.5321547062183785,0.853337401983584,0.5154066927318606,0.173024021827736,-0.2981230485224035,0.9505989088166492,0.9791640148250847,1.0029946285007567,1.0365534980870246,0.959352756656518,0.987471029382256,1.0114520483872833,1.0444982874311013,-0.434089162903852,-0.1830905194731893,0.0263143675720233,0.3211976105615971,-0.3589690788255296,-0.1106532234274535,0.1011421340749979,0.3929920899386676,0.7940690152868848,-1.0040040040040037,0.4873949579831932,modcma
0.4321422785784009,0.7470505203659714,0.0051695605525749,0.0272936329675024,5.2819047225927855,0.5081601943229327,0.7490524346073367,2.4098048517391795,0.8564342567906047,-0.8140189715220686,0.8955649024368562,3.2,0.0809999999999999,0.0696,1.1643533068827991,0.1570799999999999,0.1113999999999999,1.4101473769306303,0.2281599999999999,0.1565199999999999,1.457964471444202,0.4846267524802727,0.8494324621203493,0.4965248572286341,0.1751739781723142,-0.3154290900587773,1.0227670891358172,1.0474896279629982,1.0551355857680735,1.0510700575708083,1.0529473155888995,1.073436143020124,1.075473492259706,1.061502932093486,0.2000639516037377,0.4172928867939046,0.4844785700697386,0.4487539875616619,0.4676102169829043,0.6485645023172186,0.6665551415817639,0.5431722366561775,0.7914960427193428,-0.8118118118118114,0.4896358543417366,modde
0.5614553390552951,0.659345302082206,0.0017466311324711,0.0269679299584699,15.44711448816246,0.5760628721678839,0.9054508193630856,4.589700224569016,0.9694282703706956,-0.8602538165734985,0.7328496520956683,1.0,0.05504,0.03772,1.4610679721024549,0.1413599999999999,0.1096799999999999,1.288995081437411,0.2248,0.1481199999999999,1.5177175020196656,0.5376238829738765,0.85284943209577,0.5226015685172625,0.1736313003653394,-0.3038365153336253,0.8435617251428928,0.8807424940319468,0.9221254453423968,1.0231255134286632,0.8406277561060975,0.8801138513055561,0.9208735643942368,1.0277388277406347,-1.3746313104943118,-1.047920461887512,-0.6842865561123397,0.20320464236284,-1.407513328965323,-1.058791723153376,-0.6988170778109136,0.244979743912156,0.7958639055950838,-0.8518518518518514,0.4877551020408163,modde
0.7308071348214169,0.7829362325676051,0.0002573805635241,0.0622419321569709,250.52425792652565,0.7335530021958379,0.969951366004549,24.829884520904194,0.991678584551746,-0.8713414843680262,-0.3142186569823725,1.2,0.0623599999999999,0.0306399999999999,2.0508397847193107,0.0662799999999999,0.05916,1.1204898383545605,0.14032,0.0974,1.4407083190637695,0.5116169977233456,0.8508320645409235,0.4980085884221362,0.1771523931689538,-0.2429576923375183,0.893125523398601,0.931996715835489,0.9235805549038584,0.9398438694171374,0.8917783729987339,0.9394325479438712,0.9273350782416308,0.9377357387703776,-0.9391103472934956,-0.5975474104447642,-0.671501749221148,-0.5285955326953328,-0.955788336979822,-0.5349082021225225,-0.6417517208804625,-0.5498968644642144,0.6588394317639812,-0.8518518518518515,0.4973189275710283,modcma
0.641168329858264,0.7407120411710089,0.0049280150153353,0.0372544001153365,7.559898130197465,0.7247735109128594,0.8529830523430635,2.769884394359963,0.9580770772044064,-0.7149038478941696,0.4320572703412914,1.8,0.05824,0.0427999999999999,1.3618163228915767,0.11104,0.0871199999999999,1.274645689532076,0.1705199999999999,0.1242799999999999,1.3723754311930816,0.5447740879439331,0.8580734712507322,0.5231716614282714,0.1700804708568375,-0.2866624270559831,0.8682592390670255,0.934263576079672,0.9653239952529676,0.9996562995349884,0.8597213646053092,0.9401555596495174,0.969655676750906,1.0020744228534493,-1.1576122969156424,-0.5776285774660757,-0.3046996429971621,-0.0030201331527934,-1.2388871177785012,-0.5285243797103518,-0.267990548252305,0.0183202884061134,0.7984142713394818,-1.0160160160160157,0.4883953581432573,modcma
0.5343371246588989,0.7277356907995229,0.002602857375684,0.0257885413547758,9.9053554296301,0.5702040387491483,0.667250284012851,4.045552272585647,0.7112184023023514,-0.7924881607872908,0.7803552583110541,2.2,0.0743599999999999,0.0724399999999999,1.026650930648507,0.1567599999999999,0.1423999999999999,1.1009344328416524,0.2259999999999999,0.1991599999999999,1.13513584921272,0.483158880644006,0.8306394293515312,0.3956550127608462,0.1988525667885448,-0.4187327030529006,0.8778732349906841,0.9173871150023508,0.9491769328849856,0.9906237157632212,0.8690809103640097,0.9121098862258,0.9472624087895344,0.9914075428497784,-1.073135870129831,-0.7259197410067756,-0.4465822053743252,-0.0823923697769443,-1.1562442140397318,-0.7762209178649057,-0.4657648411529657,-0.0758828881242052,0.8574636980245487,-0.7237237237237235,0.6154061624649859,modcma
0.8047301757356772,0.565474087532652,0.0020776494387557,0.0423131207062508,20.373183542463245,0.8336444466112933,0.9574004974535916,88.546156777344,0.9936671250052758,-0.1235368197354549,-0.6559163614597934,1.2,0.0446799999999999,0.0416799999999999,1.0735691552743631,0.12916,0.1116399999999999,1.156951548314764,0.1486399999999999,0.0856399999999999,1.7356037496570793,0.5634681747394399,0.859589297432193,0.5230636623687753,0.1695157471781124,-0.2585216047915361,0.7989290945447257,0.8255895183231351,0.8987381568740658,0.9857573314246558,0.7931960793237647,0.8177772052622838,0.8928520995242252,0.9843308368878348,-1.7668189419990896,-1.5325523567574897,-0.8897932517841314,-0.1251514810848416,-1.8264227835655689,-1.6093272161018852,-0.9462924501924966,-0.1383844335911159,0.8025426421584025,-1.016016016016016,0.4758703481392556,modcma
0.5798216391100135,0.8413833604786717,0.0009466044426862,0.0317096662512402,33.496319245254604,0.7182736883657356,0.8046814743204894,9.151262499040612,0.969138256283974,-1.347601242360018,2.263807960612563,3.0,0.0724799999999999,0.05168,1.4038980572362718,0.12332,0.0943999999999999,1.3064730582233912,0.1747999999999999,0.1090799999999999,1.602589619503647,0.585274658394138,0.8628389049209055,0.5409600695055632,0.1662833865661491,-0.277164555272705,0.8669078196116221,0.9530478612347116,0.9640915397981292,0.980495464970464,0.8177289379189515,0.9628736338199696,0.9727274432670948,0.9812805725911696,-1.1694885827814316,-0.4125719893430194,-0.3155291656628495,-0.1713872184391867,-1.6097633167591443,-0.3278865609582869,-0.2408601392080992,-0.1653237495840386,0.7241331066588075,-0.9439439439439437,0.4671468587434974,modcma
0.87923821657012,0.7003767940596901,0.0066741734620172,0.056153674238606,8.41365160900368,0.8875700368413643,0.9858561469813611,7.841551715744496,0.9962994543302456,-0.7564658983413046,-0.2068776933191275,1.0,0.0446799999999999,0.01716,2.638936248958458,0.0374,0.0262799999999999,1.4235219726902095,0.0744,0.0664399999999999,1.1199407471100788,0.6467726523473818,0.867997254343047,0.5602420623432577,0.1638575010408031,-0.2286903733205253,0.7670738292576851,0.8096860746147521,0.8550250461552068,0.8990948771044307,0.7536095315478217,0.8021240145457964,0.8503620526373579,0.8968010424551531,-2.0467335326838567,-1.6722976132354983,-1.2739021682131786,-0.8866586407753794,-2.176042418140088,-1.747572402126746,-1.321549874358605,-0.9114167812632636,0.7689991029949503,-1.0040040040040037,0.477390956382553,modcma
0.332056594044159,0.6526530990822621,0.0035526678979558,0.0240866954002798,6.789250804472663,0.6729423948058552,0.5289706393135833,2.483043641839798,0.8971028114513097,-0.707153382072762,0.3118525939478939,1.2,0.0472399999999999,0.0384799999999999,1.2300497571160751,0.0889599999999999,0.0889199999999999,1.0012925415371066,0.2795999999999999,0.1079599999999999,2.5962207074685293,0.5776441224458566,0.8625532521898066,0.5212966304452256,0.1669231404875436,-0.3278193131176745,0.6868595810612789,0.7870165723331584,0.8717881867945074,1.0070532968819266,0.6650315122137099,0.7588483174007138,0.8327359616060303,0.9990569254598498,-2.751579372440909,-1.8714943417087555,-1.1266048829267534,0.0619774701774524,-2.958324915961527,-2.1297656226794155,-1.4772195639718255,-0.0083289256658371,0.8146773544443271,-0.9719719719719716,0.4969587835134053,modcma
0.8128347680615567,0.6171091539892295,0.004422405462612,0.0381555938231397,8.64353535810499,0.8144140291695067,0.9298775045237933,1.7169735612006694,0.9324443538825876,-0.3390703864193466,-0.2566790403167238,1.2,0.0553599999999999,0.04984,1.111423487234551,0.0930799999999999,0.0897199999999999,1.0374432365509674,0.13676,0.1187599999999999,1.151906840507925,0.5396917156362482,0.8423783580980508,0.4729644793687062,0.1873289110701299,-0.2906458135002391,0.8329193110827624,0.8766607704483746,0.9086761903878304,0.9563897560525896,0.828544458918347,0.8766938674483571,0.908998725987637,0.956160548431508,-1.468145076260535,-1.083786338273855,-0.8024666129406306,-0.3832051844290756,-1.5142304994703806,-1.088997917373817,-0.8036944284687809,-0.3871738511511509,0.8473251123717246,-0.8358358358358353,0.5711884753901562,modcma
0.7304533072110033,0.6328766918075415,0.0078315255638925,0.0352350467039866,4.4987296358006885,0.7671425328731262,0.9116214103329292,2.269320011006594,0.9750244917634546,-0.2513887044319315,-0.3869547318766277,1.2,0.05708,0.0524,1.0906424700777593,0.1384,0.1170799999999999,1.1821338806115684,0.1771199999999999,0.13152,1.3467764592988372,0.5853897337646384,0.8633866463598554,0.5412580017215058,0.1663398890682436,-0.2694006936661012,0.8286148469156377,0.9012279683725002,0.9561230335353752,1.008976487677454,0.8181547183102775,0.9046960556779629,0.9616331543614784,1.0156095178556943,-1.505973587318126,-0.86791156592905,-0.3855482693071799,0.0788760590018682,-1.6059978467260634,-0.8416951499999232,-0.3388411698685264,0.1378576269369663,0.799389228132547,-1.044044044044044,0.4799919967987194,DiagonalCMA
